cnpj,base_date,financial_statement_type,currency,scale,order,start_of_period,end_of_period,id_account,account_description,value,account_status,type,period_type,ticker
33.376.989/0001-91,2022-06-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2022-01-01,2022-06-30,6.03.06,Emissão de Debêntures,0.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2022-06-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2022-01-01,2022-06-30,6.03.07,Custo na emissão de debêntures,0.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2022-06-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2022-01-01,2022-06-30,6.03.08,Arrendamento mercantil,-438.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2022-06-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2022-01-01,2022-06-30,6.04,Variação Cambial s/ Caixa e Equivalentes,-23924.0,S,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2022-06-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2022-01-01,2022-06-30,6.05,Aumento (Redução) de Caixa e Equivalentes,15185.0,S,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2022-06-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2022-01-01,2022-06-30,6.05.01,Saldo Inicial de Caixa e Equivalentes,38774.0,S,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2022-06-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2022-01-01,2022-06-30,6.05.02,Saldo Final de Caixa e Equivalentes,53959.0,S,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2022-09-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2022-01-01,2022-09-30,6.01,Caixa Líquido Atividades Operacionais,-440361.0,S,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2022-09-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2022-01-01,2022-09-30,6.01.01,Recebimentos de prêmios de resseguros,4777197.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2022-09-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2022-01-01,2022-09-30,6.01.02,Recuperações de sinistros e comissões,1003735.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2022-09-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2022-01-01,2022-09-30,6.01.03,"Outros recebimentos operacionais (Salvados, Ressarcimentos e outros)",0.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2022-09-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2022-01-01,2022-09-30,6.01.04,"Pagamento de sinistros, benefícios, resgates e comissões",-5489163.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2022-09-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2022-01-01,2022-09-30,6.01.05,Repasses de prêmios por cessão de riscos,-1496344.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2022-09-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2022-01-01,2022-09-30,6.01.06,Pagamentos de despesas e obrigações,-296825.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2022-09-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2022-01-01,2022-09-30,6.01.07,Outros pagamentos operacionais,-50710.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2022-09-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2022-01-01,2022-09-30,6.01.08,Recebimento de aluguéis,40368.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2022-09-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2022-01-01,2022-09-30,6.01.09,Recebimentos de juros e dividendos,9434.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2022-09-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2022-01-01,2022-09-30,6.01.10,Constituição de depósitos judiciais,-10530.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2022-09-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2022-01-01,2022-09-30,6.01.11,Aplicações de investimentos ao valor justo por meio do resultado,-7426626.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2022-09-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2022-01-01,2022-09-30,6.01.12,Vendas e resgates de investimentos ao valor justo  por meio do resultado,8567102.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2022-09-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2022-01-01,2022-09-30,6.01.13,Impostos e contribuições pagos,-25243.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2022-09-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2022-01-01,2022-09-30,6.01.14,Recebimento acordo judicial,0.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2022-09-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2022-01-01,2022-09-30,6.01.15,Juros Pagos,-42756.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2022-09-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2022-01-01,2022-09-30,6.02,Caixa Líquido Atividades de Investimento,-677249.0,S,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2022-09-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2022-01-01,2022-09-30,6.02.01,Aplicações de investimentos disponíveis para venda,-2913830.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2022-09-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2022-01-01,2022-09-30,6.02.02,Vendas e resgates de investimentos disponíveis para venda,2187393.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2022-09-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2022-01-01,2022-09-30,6.02.03,Aplicações de investimentos mantidos até o vencimento,0.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2022-09-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2022-01-01,2022-09-30,6.02.04,Vendas e resgates de investimentos mantidos até o vencimento,0.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2022-09-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2022-01-01,2022-09-30,6.02.05,Pagamentos pela compra de ativo permanente - Imobilizado,-3412.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2022-09-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2022-01-01,2022-09-30,6.02.06,Pagamento pela compra de ativo permanente - Intangível,-32710.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2022-09-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2022-01-01,2022-09-30,6.02.07,Recebimento pela venda - Imobilizado,85310.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2022-09-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2022-01-01,2022-09-30,6.02.08,Dividendos - Participações societárias,0.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2022-09-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2022-01-01,2022-09-30,6.02.09,Pagamento pela compra de ativo permanente - Investimentos,0.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2022-09-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2022-01-01,2022-09-30,6.02.10,Pagamento de arrendamento mercantil,0.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2022-09-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2022-01-01,2022-09-30,6.02.11,Recebimento pela venda - Investimento,0.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2022-09-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2022-01-01,2022-09-30,6.02.12,Redução - Participações societárias,0.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2022-09-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2022-01-01,2022-09-30,6.03,Caixa Líquido Atividades de Financiamento,1165901.0,S,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2022-09-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2022-01-01,2022-09-30,6.03.01,Aumento de capital,1166717.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2022-09-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2022-01-01,2022-09-30,6.03.02,Distribuição de dividendos e juros sobre o capital próprio,-11.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2022-09-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2022-01-01,2022-09-30,6.03.03,Aquisição das ações próprias,0.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2022-09-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2022-01-01,2022-09-30,6.03.04,Ágio na emissão de ações,0.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2022-09-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2022-01-01,2022-09-30,6.03.05,Gasto com emissão de ações,0.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2022-09-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2022-01-01,2022-09-30,6.03.06,Emissão de Debêntures,0.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2022-09-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2022-01-01,2022-09-30,6.03.07,Custo na emissão de debêntures,0.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2022-09-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2022-01-01,2022-09-30,6.03.08,Arrendamento mercantil,-805.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2022-09-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2022-01-01,2022-09-30,6.04,Variação Cambial s/ Caixa e Equivalentes,-25238.0,S,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2022-09-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2022-01-01,2022-09-30,6.05,Aumento (Redução) de Caixa e Equivalentes,23053.0,S,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2022-09-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2022-01-01,2022-09-30,6.05.01,Saldo Inicial de Caixa e Equivalentes,38774.0,S,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2022-09-30,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2022-01-01,2022-09-30,6.05.02,Saldo Final de Caixa e Equivalentes,61827.0,S,Direct Cash Flow,YTD,IRBR3
07.857.093/0001-14,2023-03-31,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-03-31,6.01,Caixa Líquido Atividades Operacionais,129558.0,S,Direct Cash Flow,YTD,AURA33
07.857.093/0001-14,2023-03-31,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-03-31,6.01.01,Lucro (Prejuízo) do período,96958.0,N,Direct Cash Flow,YTD,AURA33
07.857.093/0001-14,2023-03-31,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-03-31,6.01.02,Itens que não afetam caixa,98604.0,N,Direct Cash Flow,YTD,AURA33
07.857.093/0001-14,2023-03-31,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-03-31,6.01.03,Variações no capital de giro,-21785.0,N,Direct Cash Flow,YTD,AURA33
07.857.093/0001-14,2023-03-31,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-03-31,6.01.04,Impostos pagos,-52668.0,N,Direct Cash Flow,YTD,AURA33
07.857.093/0001-14,2023-03-31,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-03-31,6.01.05,Outros ativos e passivos,8449.0,N,Direct Cash Flow,YTD,AURA33
07.857.093/0001-14,2023-03-31,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-03-31,6.02,Caixa Líquido Atividades de Investimento,-156466.0,S,Direct Cash Flow,YTD,AURA33
07.857.093/0001-14,2023-03-31,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-03-31,6.02.01,"Aquisição de imobilizado, líquido",-159578.0,N,Direct Cash Flow,YTD,AURA33
07.857.093/0001-14,2023-03-31,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-03-31,6.02.02,Resgates líquidos no vencimento de aplicações financeiras,0.0,N,Direct Cash Flow,YTD,AURA33
07.857.093/0001-14,2023-03-31,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-03-31,6.02.03,Valor recebido pela venda de imobilizado,0.0,N,Direct Cash Flow,YTD,AURA33
07.857.093/0001-14,2023-03-31,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-03-31,6.02.04,Investimento líquido em aplicações financeiras,3112.0,N,Direct Cash Flow,YTD,AURA33
07.857.093/0001-14,2023-03-31,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-03-31,6.03,Caixa Líquido Atividades de Financiamento,-102921.0,S,Direct Cash Flow,YTD,AURA33
07.857.093/0001-14,2023-03-31,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-03-31,6.03.01,Obtenção de empréstimos,0.0,N,Direct Cash Flow,YTD,AURA33
07.857.093/0001-14,2023-03-31,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-03-31,6.03.02,Valor recebido pelo exercício de opções de ações,0.0,N,Direct Cash Flow,YTD,AURA33
07.857.093/0001-14,2023-03-31,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-03-31,6.03.03,Pagamento de empréstimos de curto prazo,-64522.0,N,Direct Cash Flow,YTD,AURA33
07.857.093/0001-14,2023-03-31,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-03-31,6.03.04,Pagamento de outros passivos,-3316.0,N,Direct Cash Flow,YTD,AURA33
07.857.093/0001-14,2023-03-31,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-03-31,6.03.05,Pagamento do principal de passivos de arrendamento,-5838.0,N,Direct Cash Flow,YTD,AURA33
07.857.093/0001-14,2023-03-31,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-03-31,6.03.06,Juros de empréstimos pagos,-49500.0,N,Direct Cash Flow,YTD,AURA33
07.857.093/0001-14,2023-03-31,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-03-31,6.03.08,Liquidação Swap,20255.0,N,Direct Cash Flow,YTD,AURA33
07.857.093/0001-14,2023-03-31,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-03-31,6.04,Variação Cambial s/ Caixa e Equivalentes,-12209.0,S,Direct Cash Flow,YTD,AURA33
07.857.093/0001-14,2023-03-31,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-03-31,6.05,Aumento (Redução) de Caixa e Equivalentes,-142038.0,S,Direct Cash Flow,YTD,AURA33
07.857.093/0001-14,2023-03-31,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-03-31,6.05.01,Saldo Inicial de Caixa e Equivalentes,667351.0,S,Direct Cash Flow,YTD,AURA33
07.857.093/0001-14,2023-03-31,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-03-31,6.05.02,Saldo Final de Caixa e Equivalentes,525313.0,S,Direct Cash Flow,YTD,AURA33
33.376.989/0001-91,2023-03-31,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-03-31,6.01,Caixa Líquido Atividades Operacionais,-719274.0,S,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-03-31,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-03-31,6.01.01,Recebimentos de prêmios de resseguros,1824633.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-03-31,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-03-31,6.01.02,Recuperações de sinistros e comissões,699185.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-03-31,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-03-31,6.01.03,"Outros recebimentos operacionais (Salvados, Ressarcimentos e outros)",0.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-03-31,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-03-31,6.01.04,"Pagamento de sinistros, benefícios, resgates e comissões",-1896466.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-03-31,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-03-31,6.01.05,Repasses de prêmios por cessão de riscos,-909774.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-03-31,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-03-31,6.01.06,Pagamentos de despesas e obrigações,-147283.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-03-31,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-03-31,6.01.07,Outros pagamentos operacionais,18810.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-03-31,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-03-31,6.01.08,Recebimento de aluguéis,13840.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-03-31,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-03-31,6.01.09,Recebimentos de juros e dividendos,2410.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-03-31,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-03-31,6.01.10,Constituição de depósitos judiciais,-2757.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-03-31,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-03-31,6.01.11,Aplicações de investimentos ao valor justo por meio do resultado,-2284968.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-03-31,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-03-31,6.01.12,Vendas e resgates de investimentos ao valor justo  por meio do resultado,1971788.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-03-31,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-03-31,6.01.13,Impostos e contribuições pagos,-8692.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-03-31,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-03-31,6.01.14,Recebimento acordo Judicial,0.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-03-31,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-03-31,6.02,Caixa Líquido Atividades de Investimento,737922.0,S,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-03-31,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-03-31,6.02.01,Aplicações de investimentos disponíveis para venda,-409336.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-03-31,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-03-31,6.02.02,Vendas e resgates de investimentos disponíveis para venda,1170393.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-03-31,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-03-31,6.02.03,Aplicações de investimentos mantidos até o vencimento,0.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-03-31,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-03-31,6.02.04,Vendas e resgates de investimentos mantidos até o vencimento,0.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-03-31,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-03-31,6.02.05,Pagamento pela compra de ativo permanente - Imobilizado,-5407.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-03-31,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-03-31,6.02.06,Pagamento pela compra de ativo permanente - Intangível,-17739.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-03-31,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-03-31,6.02.07,Recebimento pela Venda - Imobilizado,11.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-03-31,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-03-31,6.02.08,Dividendos - Participações societárias,0.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-03-31,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-03-31,6.02.09,Pagamento pela compra de ativo permanente - Investimentos,0.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-03-31,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-03-31,6.02.10,Pagamento de arrendamento mercantil,0.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-03-31,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-03-31,6.02.11,Recebimento pela Venda - Investimento,0.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-03-31,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-03-31,6.02.12,Redução - Participações societárias,0.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-03-31,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-03-31,6.02.13,Aumento de Capital,0.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-03-31,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-03-31,6.03,Caixa Líquido Atividades de Financiamento,-367.0,S,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-03-31,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-03-31,6.03.01,Arrendamento mercantil,0.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-03-31,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-03-31,6.03.02,Distribuição de dividendos e juros sobre o capital próprio,0.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-03-31,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-03-31,6.03.03,Aquisição das ações próprias,0.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-03-31,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-03-31,6.03.04,Agio na emissão de ações,0.0,N,Direct Cash Flow,YTD,IRBR3
33.376.989/0001-91,2023-03-31,DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto),REAL,MIL,ÚLTIMO,2023-01-01,2023-03-31,6.03.05,Gasto com emissão de ações,0.0,N,Direct Cash Flow,YTD,IRBR3
