cnpj,base_date,financial_statement_type,currency,scale,order,start_of_period,end_of_period,id_account,account_description,value,account_status,type,start_month,end_month,period_type,ticker
61.532.644/0001-15,2019-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-04-01,2019-06-30,3.11,Lucro/Prejuízo Consolidado do Período,2479000.0,S,Income Statement,04,06,Quarter,ITSA4
61.532.644/0001-15,2019-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-04-01,2019-06-30,3.11.01,Atribuído a Sócios da Empresa Controladora,2435000.0,S,Income Statement,04,06,Quarter,ITSA4
61.532.644/0001-15,2019-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-04-01,2019-06-30,3.11.02,Atribuído a Sócios Não Controladores,44000.0,S,Income Statement,04,06,Quarter,ITSA4
61.532.644/0001-15,2019-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-04-01,2019-06-30,3.99,Lucro por Ação - (Reais / Ação),0.0,N,Income Statement,04,06,Quarter,ITSA4
61.532.644/0001-15,2019-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-04-01,2019-06-30,3.99.01,Lucro Básico por Ação,0.0,N,Income Statement,04,06,Quarter,ITSA4
61.532.644/0001-15,2019-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-04-01,2019-06-30,3.99.01.01,ON,0.0,N,Income Statement,04,06,Quarter,ITSA4
61.532.644/0001-15,2019-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-04-01,2019-06-30,3.99.01.02,PN,0.0,N,Income Statement,04,06,Quarter,ITSA4
61.532.644/0001-15,2019-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-04-01,2019-06-30,3.99.02,Lucro Diluído por Ação,0.0,N,Income Statement,04,06,Quarter,ITSA4
61.532.644/0001-15,2019-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-04-01,2019-06-30,3.99.02.01,ON,0.0,N,Income Statement,04,06,Quarter,ITSA4
61.532.644/0001-15,2019-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-04-01,2019-06-30,3.99.02.02,PN,0.0,N,Income Statement,04,06,Quarter,ITSA4
61.532.644/0001-15,2019-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-07-01,2019-09-30,3.01,Receita de Venda de Bens e/ou Serviços,1308000.0,S,Income Statement,07,09,Quarter,ITSA4
61.532.644/0001-15,2019-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-07-01,2019-09-30,3.02,Custo dos Bens e/ou Serviços Vendidos,-959000.0,S,Income Statement,07,09,Quarter,ITSA4
61.532.644/0001-15,2019-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-07-01,2019-09-30,3.03,Resultado Bruto,349000.0,S,Income Statement,07,09,Quarter,ITSA4
61.532.644/0001-15,2019-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-07-01,2019-09-30,3.04,Despesas/Receitas Operacionais,1680000.0,S,Income Statement,07,09,Quarter,ITSA4
61.532.644/0001-15,2019-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-07-01,2019-09-30,3.04.01,Despesas com Vendas,-184000.0,S,Income Statement,07,09,Quarter,ITSA4
61.532.644/0001-15,2019-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-07-01,2019-09-30,3.04.02,Despesas Gerais e Administrativas,-100000.0,S,Income Statement,07,09,Quarter,ITSA4
61.532.644/0001-15,2019-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-07-01,2019-09-30,3.04.03,Perdas pela Não Recuperabilidade de Ativos,0.0,S,Income Statement,07,09,Quarter,ITSA4
61.532.644/0001-15,2019-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-07-01,2019-09-30,3.04.04,Outras Receitas Operacionais,134000.0,S,Income Statement,07,09,Quarter,ITSA4
61.532.644/0001-15,2019-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-07-01,2019-09-30,3.04.05,Outras Despesas Operacionais,-106000.0,S,Income Statement,07,09,Quarter,ITSA4
61.532.644/0001-15,2019-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-07-01,2019-09-30,3.04.05.01,Despesas Tributárias,-4000.0,N,Income Statement,07,09,Quarter,ITSA4
61.532.644/0001-15,2019-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-07-01,2019-09-30,3.04.05.02,Outras,-102000.0,N,Income Statement,07,09,Quarter,ITSA4
61.532.644/0001-15,2019-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-07-01,2019-09-30,3.04.06,Resultado de Equivalência Patrimonial,1936000.0,S,Income Statement,07,09,Quarter,ITSA4
61.532.644/0001-15,2019-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-07-01,2019-09-30,3.05,Resultado Antes do Resultado Financeiro e dos Tributos,2029000.0,S,Income Statement,07,09,Quarter,ITSA4
61.532.644/0001-15,2019-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-07-01,2019-09-30,3.06,Resultado Financeiro,-41000.0,S,Income Statement,07,09,Quarter,ITSA4
61.532.644/0001-15,2019-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-07-01,2019-09-30,3.06.01,Receitas Financeiras,129000.0,S,Income Statement,07,09,Quarter,ITSA4
61.532.644/0001-15,2019-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-07-01,2019-09-30,3.06.02,Despesas Financeiras,-170000.0,S,Income Statement,07,09,Quarter,ITSA4
61.532.644/0001-15,2019-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-07-01,2019-09-30,3.07,Resultado Antes dos Tributos sobre o Lucro,1988000.0,S,Income Statement,07,09,Quarter,ITSA4
61.532.644/0001-15,2019-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-07-01,2019-09-30,3.08,Imposto de Renda e Contribuição Social sobre o Lucro,-30000.0,S,Income Statement,07,09,Quarter,ITSA4
61.532.644/0001-15,2019-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-07-01,2019-09-30,3.08.01,Corrente,-22000.0,S,Income Statement,07,09,Quarter,ITSA4
61.532.644/0001-15,2019-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-07-01,2019-09-30,3.08.02,Diferido,-8000.0,S,Income Statement,07,09,Quarter,ITSA4
61.532.644/0001-15,2019-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-07-01,2019-09-30,3.09,Resultado Líquido das Operações Continuadas,1958000.0,S,Income Statement,07,09,Quarter,ITSA4
61.532.644/0001-15,2019-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-07-01,2019-09-30,3.10,Resultado Líquido de Operações Descontinuadas,0.0,S,Income Statement,07,09,Quarter,ITSA4
61.532.644/0001-15,2019-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-07-01,2019-09-30,3.10.01,Lucro/Prejuízo Líquido das Operações Descontinuadas,0.0,S,Income Statement,07,09,Quarter,ITSA4
61.532.644/0001-15,2019-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-07-01,2019-09-30,3.10.02,Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas,0.0,S,Income Statement,07,09,Quarter,ITSA4
61.532.644/0001-15,2019-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-07-01,2019-09-30,3.11,Lucro/Prejuízo Consolidado do Período,1958000.0,S,Income Statement,07,09,Quarter,ITSA4
61.532.644/0001-15,2019-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-07-01,2019-09-30,3.11.01,Atribuído a Sócios da Empresa Controladora,1941000.0,S,Income Statement,07,09,Quarter,ITSA4
61.532.644/0001-15,2019-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-07-01,2019-09-30,3.11.02,Atribuído a Sócios Não Controladores,17000.0,S,Income Statement,07,09,Quarter,ITSA4
61.532.644/0001-15,2019-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-07-01,2019-09-30,3.99,Lucro por Ação - (Reais / Ação),0.0,N,Income Statement,07,09,Quarter,ITSA4
61.532.644/0001-15,2019-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-07-01,2019-09-30,3.99.01,Lucro Básico por Ação,0.0,N,Income Statement,07,09,Quarter,ITSA4
61.532.644/0001-15,2019-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-07-01,2019-09-30,3.99.01.01,ON,0.23,N,Income Statement,07,09,Quarter,ITSA4
61.532.644/0001-15,2019-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-07-01,2019-09-30,3.99.01.02,PN,0.23,N,Income Statement,07,09,Quarter,ITSA4
61.532.644/0001-15,2019-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-07-01,2019-09-30,3.99.02,Lucro Diluído por Ação,0.0,N,Income Statement,07,09,Quarter,ITSA4
61.532.644/0001-15,2019-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-07-01,2019-09-30,3.99.02.01,ON,0.23,N,Income Statement,07,09,Quarter,ITSA4
61.532.644/0001-15,2019-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-07-01,2019-09-30,3.99.02.02,PN,0.23,N,Income Statement,07,09,Quarter,ITSA4
76.483.817/0001-20,2019-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-01-01,2019-03-31,3.01,Receita de Venda de Bens e/ou Serviços,3896006.0,S,Income Statement,01,03,Quarter,CPLE6
76.483.817/0001-20,2019-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-01-01,2019-03-31,3.02,Custo dos Bens e/ou Serviços Vendidos,-2730735.0,S,Income Statement,01,03,Quarter,CPLE6
76.483.817/0001-20,2019-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-01-01,2019-03-31,3.03,Resultado Bruto,1165271.0,S,Income Statement,01,03,Quarter,CPLE6
76.483.817/0001-20,2019-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-01-01,2019-03-31,3.04,Despesas/Receitas Operacionais,-295899.0,S,Income Statement,01,03,Quarter,CPLE6
76.483.817/0001-20,2019-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-01-01,2019-03-31,3.04.01,Despesas com Vendas,-46680.0,S,Income Statement,01,03,Quarter,CPLE6
76.483.817/0001-20,2019-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-01-01,2019-03-31,3.04.02,Despesas Gerais e Administrativas,-173282.0,S,Income Statement,01,03,Quarter,CPLE6
76.483.817/0001-20,2019-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-01-01,2019-03-31,3.04.03,Perdas pela Não Recuperabilidade de Ativos,0.0,S,Income Statement,01,03,Quarter,CPLE6
76.483.817/0001-20,2019-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-01-01,2019-03-31,3.04.04,Outras Receitas Operacionais,43057.0,S,Income Statement,01,03,Quarter,CPLE6
76.483.817/0001-20,2019-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-01-01,2019-03-31,3.04.05,Outras Despesas Operacionais,-135379.0,S,Income Statement,01,03,Quarter,CPLE6
76.483.817/0001-20,2019-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-01-01,2019-03-31,3.04.06,Resultado de Equivalência Patrimonial,16385.0,S,Income Statement,01,03,Quarter,CPLE6
76.483.817/0001-20,2019-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-01-01,2019-03-31,3.05,Resultado Antes do Resultado Financeiro e dos Tributos,869372.0,S,Income Statement,01,03,Quarter,CPLE6
76.483.817/0001-20,2019-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-01-01,2019-03-31,3.06,Resultado Financeiro,-98213.0,S,Income Statement,01,03,Quarter,CPLE6
76.483.817/0001-20,2019-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-01-01,2019-03-31,3.06.01,Receitas Financeiras,206644.0,S,Income Statement,01,03,Quarter,CPLE6
76.483.817/0001-20,2019-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-01-01,2019-03-31,3.06.02,Despesas Financeiras,-304857.0,S,Income Statement,01,03,Quarter,CPLE6
76.483.817/0001-20,2019-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-01-01,2019-03-31,3.07,Resultado Antes dos Tributos sobre o Lucro,771159.0,S,Income Statement,01,03,Quarter,CPLE6
76.483.817/0001-20,2019-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-01-01,2019-03-31,3.08,Imposto de Renda e Contribuição Social sobre o Lucro,-265197.0,S,Income Statement,01,03,Quarter,CPLE6
76.483.817/0001-20,2019-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-01-01,2019-03-31,3.08.01,Corrente,-289816.0,S,Income Statement,01,03,Quarter,CPLE6
76.483.817/0001-20,2019-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-01-01,2019-03-31,3.08.02,Diferido,24619.0,S,Income Statement,01,03,Quarter,CPLE6
76.483.817/0001-20,2019-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-01-01,2019-03-31,3.09,Resultado Líquido das Operações Continuadas,505962.0,S,Income Statement,01,03,Quarter,CPLE6
76.483.817/0001-20,2019-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-01-01,2019-03-31,3.10,Resultado Líquido de Operações Descontinuadas,0.0,S,Income Statement,01,03,Quarter,CPLE6
76.483.817/0001-20,2019-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-01-01,2019-03-31,3.10.01,Lucro/Prejuízo Líquido das Operações Descontinuadas,0.0,S,Income Statement,01,03,Quarter,CPLE6
76.483.817/0001-20,2019-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-01-01,2019-03-31,3.10.02,Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas,0.0,S,Income Statement,01,03,Quarter,CPLE6
76.483.817/0001-20,2019-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-01-01,2019-03-31,3.11,Lucro/Prejuízo Consolidado do Período,505962.0,S,Income Statement,01,03,Quarter,CPLE6
76.483.817/0001-20,2019-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-01-01,2019-03-31,3.11.01,Atribuído a Sócios da Empresa Controladora,497991.0,S,Income Statement,01,03,Quarter,CPLE6
76.483.817/0001-20,2019-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-01-01,2019-03-31,3.11.02,Atribuído a Sócios Não Controladores,7971.0,S,Income Statement,01,03,Quarter,CPLE6
76.483.817/0001-20,2019-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-01-01,2019-03-31,3.99,Lucro por Ação - (Reais / Ação),0.0,N,Income Statement,01,03,Quarter,CPLE6
76.483.817/0001-20,2019-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-01-01,2019-03-31,3.99.01,Lucro Básico por Ação,0.0,N,Income Statement,01,03,Quarter,CPLE6
76.483.817/0001-20,2019-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-01-01,2019-03-31,3.99.01.01,ON,1.73808,N,Income Statement,01,03,Quarter,CPLE6
76.483.817/0001-20,2019-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-01-01,2019-03-31,3.99.01.02,PNA,1.91189,N,Income Statement,01,03,Quarter,CPLE6
76.483.817/0001-20,2019-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-01-01,2019-03-31,3.99.01.03,PNB,1.91189,N,Income Statement,01,03,Quarter,CPLE6
76.483.817/0001-20,2019-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-01-01,2019-03-31,3.99.02,Lucro Diluído por Ação,0.0,N,Income Statement,01,03,Quarter,CPLE6
76.483.817/0001-20,2019-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-01-01,2019-03-31,3.99.02.01,ON,1.73808,N,Income Statement,01,03,Quarter,CPLE6
76.483.817/0001-20,2019-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-01-01,2019-03-31,3.99.02.02,PNA,1.91189,N,Income Statement,01,03,Quarter,CPLE6
76.483.817/0001-20,2019-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-01-01,2019-03-31,3.99.02.03,PNB,1.91189,N,Income Statement,01,03,Quarter,CPLE6
76.483.817/0001-20,2019-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-04-01,2019-06-30,3.01,Receita de Venda de Bens e/ou Serviços,3665715.0,S,Income Statement,04,06,Quarter,CPLE6
76.483.817/0001-20,2019-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-04-01,2019-06-30,3.02,Custo dos Bens e/ou Serviços Vendidos,-2666022.0,S,Income Statement,04,06,Quarter,CPLE6
76.483.817/0001-20,2019-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-04-01,2019-06-30,3.03,Resultado Bruto,999693.0,S,Income Statement,04,06,Quarter,CPLE6
76.483.817/0001-20,2019-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-04-01,2019-06-30,3.04,Despesas/Receitas Operacionais,-313295.0,S,Income Statement,04,06,Quarter,CPLE6
76.483.817/0001-20,2019-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-04-01,2019-06-30,3.04.01,Despesas com Vendas,-61483.0,S,Income Statement,04,06,Quarter,CPLE6
76.483.817/0001-20,2019-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-04-01,2019-06-30,3.04.02,Despesas Gerais e Administrativas,-171635.0,S,Income Statement,04,06,Quarter,CPLE6
76.483.817/0001-20,2019-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-04-01,2019-06-30,3.04.03,Perdas pela Não Recuperabilidade de Ativos,0.0,S,Income Statement,04,06,Quarter,CPLE6
76.483.817/0001-20,2019-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-04-01,2019-06-30,3.04.04,Outras Receitas Operacionais,-9811.0,S,Income Statement,04,06,Quarter,CPLE6
76.483.817/0001-20,2019-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-04-01,2019-06-30,3.04.05,Outras Despesas Operacionais,-61676.0,S,Income Statement,04,06,Quarter,CPLE6
76.483.817/0001-20,2019-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-04-01,2019-06-30,3.04.06,Resultado de Equivalência Patrimonial,-8690.0,S,Income Statement,04,06,Quarter,CPLE6
76.483.817/0001-20,2019-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-04-01,2019-06-30,3.05,Resultado Antes do Resultado Financeiro e dos Tributos,686398.0,S,Income Statement,04,06,Quarter,CPLE6
76.483.817/0001-20,2019-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-04-01,2019-06-30,3.06,Resultado Financeiro,-127743.0,S,Income Statement,04,06,Quarter,CPLE6
76.483.817/0001-20,2019-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-04-01,2019-06-30,3.06.01,Receitas Financeiras,181307.0,S,Income Statement,04,06,Quarter,CPLE6
76.483.817/0001-20,2019-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-04-01,2019-06-30,3.06.02,Despesas Financeiras,-309050.0,S,Income Statement,04,06,Quarter,CPLE6
76.483.817/0001-20,2019-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-04-01,2019-06-30,3.07,Resultado Antes dos Tributos sobre o Lucro,558655.0,S,Income Statement,04,06,Quarter,CPLE6
76.483.817/0001-20,2019-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-04-01,2019-06-30,3.08,Imposto de Renda e Contribuição Social sobre o Lucro,-211714.0,S,Income Statement,04,06,Quarter,CPLE6
76.483.817/0001-20,2019-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-04-01,2019-06-30,3.08.01,Corrente,-160283.0,S,Income Statement,04,06,Quarter,CPLE6
76.483.817/0001-20,2019-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-04-01,2019-06-30,3.08.02,Diferido,-51431.0,S,Income Statement,04,06,Quarter,CPLE6
76.483.817/0001-20,2019-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-04-01,2019-06-30,3.09,Resultado Líquido das Operações Continuadas,346941.0,S,Income Statement,04,06,Quarter,CPLE6
76.483.817/0001-20,2019-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-04-01,2019-06-30,3.10,Resultado Líquido de Operações Descontinuadas,0.0,S,Income Statement,04,06,Quarter,CPLE6
76.483.817/0001-20,2019-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-04-01,2019-06-30,3.10.01,Lucro/Prejuízo Líquido das Operações Descontinuadas,0.0,S,Income Statement,04,06,Quarter,CPLE6
76.483.817/0001-20,2019-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-04-01,2019-06-30,3.10.02,Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas,0.0,S,Income Statement,04,06,Quarter,CPLE6
76.483.817/0001-20,2019-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-04-01,2019-06-30,3.11,Lucro/Prejuízo Consolidado do Período,346941.0,S,Income Statement,04,06,Quarter,CPLE6
76.483.817/0001-20,2019-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-04-01,2019-06-30,3.11.01,Atribuído a Sócios da Empresa Controladora,349328.0,S,Income Statement,04,06,Quarter,CPLE6
76.483.817/0001-20,2019-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-04-01,2019-06-30,3.11.02,Atribuído a Sócios Não Controladores,-2387.0,S,Income Statement,04,06,Quarter,CPLE6
76.483.817/0001-20,2019-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-04-01,2019-06-30,3.99.01.01,ON,1.21922,N,Income Statement,04,06,Quarter,CPLE6
76.483.817/0001-20,2019-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-04-01,2019-06-30,3.99.01.02,PNA,1.34114,N,Income Statement,04,06,Quarter,CPLE6
76.483.817/0001-20,2019-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-04-01,2019-06-30,3.99.01.03,PNB,1.34114,N,Income Statement,04,06,Quarter,CPLE6
76.483.817/0001-20,2019-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2019-04-01,2019-06-30,3.99.02.01,ON,1.21922,N,Income Statement,04,06,Quarter,CPLE6
